18/03/2022 11:38:21 3: Training loss is: 2.638; Testing loss is: 8.007
20/03/2022 07:53:53 9: Training loss is: 0.014; Testing loss is: 0.010
20/03/2022 07:56:24 9: Training loss is: 0.011; Testing loss is: 0.025
20/03/2022 07:59:11 9: Training loss is: 0.010; Testing loss is: 0.009
20/03/2022 08:02:09 9: Training loss is: 0.019; Testing loss is: 0.017
20/03/2022 08:05:22 9: Training loss is: 0.021; Testing loss is: 0.058
20/03/2022 08:08:43 9: Training loss is: 0.013; Testing loss is: 0.028
20/03/2022 08:12:27 9: Training loss is: 0.021; Testing loss is: 0.006
20/03/2022 08:16:25 9: Training loss is: 0.006; Testing loss is: 0.015
20/03/2022 08:20:42 9: Training loss is: 0.003; Testing loss is: 0.017
20/03/2022 08:24:55 9: Training loss is: 0.003; Testing loss is: 0.052
20/03/2022 08:29:23 9: Training loss is: 0.019; Testing loss is: 0.063
20/03/2022 08:34:00 9: Training loss is: 0.005; Testing loss is: 0.132
20/03/2022 08:38:52 9: Training loss is: 0.015; Testing loss is: 0.029
20/03/2022 08:44:02 9: Training loss is: 0.007; Testing loss is: 0.020
20/03/2022 08:49:30 9: Training loss is: 0.017; Testing loss is: 0.013
20/03/2022 08:55:28 9: Training loss is: 0.006; Testing loss is: 0.021
20/03/2022 09:01:42 9: Training loss is: 0.008; Testing loss is: 0.030
20/03/2022 09:07:34 9: Training loss is: 0.003; Testing loss is: 0.060
20/03/2022 09:13:42 9: Training loss is: 0.014; Testing loss is: 0.017
20/03/2022 09:20:00 9: Training loss is: 0.031; Testing loss is: 0.027
20/03/2022 09:26:37 9: Training loss is: 0.009; Testing loss is: 0.014
20/03/2022 09:33:26 9: Training loss is: 0.014; Testing loss is: 0.071
20/03/2022 09:40:53 9: Training loss is: 0.026; Testing loss is: 0.010
20/03/2022 09:48:01 9: Training loss is: 0.011; Testing loss is: 0.011
20/03/2022 09:56:00 9: Training loss is: 0.010; Testing loss is: 0.059
20/03/2022 10:04:08 9: Training loss is: 0.021; Testing loss is: 0.006
20/03/2022 10:12:03 9: Training loss is: 0.000; Testing loss is: 0.033
20/03/2022 10:20:01 9: Training loss is: 0.006; Testing loss is: 0.034
20/03/2022 10:28:17 9: Training loss is: 0.018; Testing loss is: 0.035
20/03/2022 10:36:41 9: Training loss is: 0.012; Testing loss is: 0.022
20/03/2022 10:45:19 9: Training loss is: 0.015; Testing loss is: 0.009
20/03/2022 10:54:05 9: Training loss is: 0.005; Testing loss is: 0.009
20/03/2022 11:03:09 9: Training loss is: 0.026; Testing loss is: 0.021
20/03/2022 11:12:22 9: Training loss is: 0.011; Testing loss is: 0.032
20/03/2022 11:21:52 9: Training loss is: 0.011; Testing loss is: 0.018
20/03/2022 11:31:44 9: Training loss is: 0.019; Testing loss is: 0.016
20/03/2022 11:42:41 9: Training loss is: 0.030; Testing loss is: 0.023
20/03/2022 11:53:43 9: Training loss is: 0.006; Testing loss is: 0.073
20/03/2022 12:05:08 9: Training loss is: 0.012; Testing loss is: 0.005
20/03/2022 12:16:42 9: Training loss is: 0.015; Testing loss is: 0.043
20/03/2022 12:28:22 9: Training loss is: 0.022; Testing loss is: 0.107
20/03/2022 12:39:38 9: Training loss is: 0.014; Testing loss is: 0.004
20/03/2022 12:51:07 9: Training loss is: 0.011; Testing loss is: 0.018
20/03/2022 13:03:29 9: Training loss is: 0.023; Testing loss is: 0.013
20/03/2022 13:15:06 9: Training loss is: 0.025; Testing loss is: 0.004
20/03/2022 13:26:56 9: Training loss is: 0.011; Testing loss is: 0.049
20/03/2022 13:38:58 9: Training loss is: 0.015; Testing loss is: 0.011
20/03/2022 13:51:17 9: Training loss is: 0.007; Testing loss is: 0.098
20/03/2022 14:04:05 9: Training loss is: 0.011; Testing loss is: 0.031
20/03/2022 14:16:57 9: Training loss is: 0.009; Testing loss is: 0.037
20/03/2022 14:30:06 9: Training loss is: 0.026; Testing loss is: 0.004
20/03/2022 14:43:29 9: Training loss is: 0.015; Testing loss is: 0.003
20/03/2022 14:57:05 9: Training loss is: 0.011; Testing loss is: 0.011
20/03/2022 14:57:53 10: Training loss is: 1.903; Testing loss is: 9.117
20/03/2022 14:58:59 10: Training loss is: 0.003; Testing loss is: 0.056
20/03/2022 15:00:16 10: Training loss is: 0.022; Testing loss is: 0.020
20/03/2022 15:01:48 10: Training loss is: 0.006; Testing loss is: 0.029
20/03/2022 15:03:30 10: Training loss is: 0.020; Testing loss is: 0.007
20/03/2022 15:05:28 10: Training loss is: 0.009; Testing loss is: 0.006
20/03/2022 15:07:36 10: Training loss is: 0.015; Testing loss is: 0.028
20/03/2022 15:09:59 10: Training loss is: 0.014; Testing loss is: 0.022
20/03/2022 15:12:37 10: Training loss is: 0.006; Testing loss is: 0.041
20/03/2022 15:15:27 10: Training loss is: 0.023; Testing loss is: 0.012
20/03/2022 15:18:28 10: Training loss is: 0.006; Testing loss is: 0.103
20/03/2022 15:21:42 10: Training loss is: 0.014; Testing loss is: 0.036
20/03/2022 15:25:06 10: Training loss is: 0.011; Testing loss is: 0.023
20/03/2022 15:28:49 10: Training loss is: 0.008; Testing loss is: 0.012
20/03/2022 15:32:39 10: Training loss is: 0.001; Testing loss is: 0.033
20/03/2022 15:36:59 10: Training loss is: 0.022; Testing loss is: 0.005
20/03/2022 15:41:32 10: Training loss is: 0.011; Testing loss is: 0.109
20/03/2022 15:46:29 10: Training loss is: 0.004; Testing loss is: 0.010
20/03/2022 15:51:35 10: Training loss is: 0.008; Testing loss is: 0.092
20/03/2022 15:56:58 10: Training loss is: 0.027; Testing loss is: 0.013
20/03/2022 16:02:32 10: Training loss is: 0.010; Testing loss is: 0.064
20/03/2022 16:08:24 10: Training loss is: 0.007; Testing loss is: 0.079
20/03/2022 16:13:53 10: Training loss is: 0.007; Testing loss is: 0.010
20/03/2022 16:19:53 10: Training loss is: 0.019; Testing loss is: 0.013
20/03/2022 16:25:46 10: Training loss is: 0.013; Testing loss is: 0.006
20/03/2022 16:31:56 10: Training loss is: 0.012; Testing loss is: 0.003
20/03/2022 16:38:16 10: Training loss is: 0.003; Testing loss is: 0.049
20/03/2022 16:45:30 10: Training loss is: 0.021; Testing loss is: 0.048
20/03/2022 16:52:56 10: Training loss is: 0.034; Testing loss is: 0.013
20/03/2022 17:00:38 10: Training loss is: 0.008; Testing loss is: 0.030
20/03/2022 17:07:48 10: Training loss is: 0.002; Testing loss is: 0.078
20/03/2022 17:15:12 10: Training loss is: 0.025; Testing loss is: 0.022
20/03/2022 17:22:46 10: Training loss is: 0.015; Testing loss is: 0.184
20/03/2022 17:30:37 10: Training loss is: 0.017; Testing loss is: 0.027
20/03/2022 17:38:48 10: Training loss is: 0.008; Testing loss is: 0.037
20/03/2022 17:47:54 10: Training loss is: 0.004; Testing loss is: 0.014
20/03/2022 17:57:10 10: Training loss is: 0.023; Testing loss is: 0.010
20/03/2022 18:05:51 10: Training loss is: 0.008; Testing loss is: 0.035
20/03/2022 18:15:34 10: Training loss is: 0.020; Testing loss is: 0.010
20/03/2022 18:25:21 10: Training loss is: 0.015; Testing loss is: 0.070
20/03/2022 18:34:37 10: Training loss is: 0.014; Testing loss is: 0.077
20/03/2022 18:44:10 10: Training loss is: 0.015; Testing loss is: 0.082
20/03/2022 18:53:49 10: Training loss is: 0.010; Testing loss is: 0.019
20/03/2022 19:03:46 10: Training loss is: 0.021; Testing loss is: 0.010
20/03/2022 19:13:56 10: Training loss is: 0.009; Testing loss is: 0.020
20/03/2022 19:24:24 10: Training loss is: 0.007; Testing loss is: 0.165
20/03/2022 19:35:02 10: Training loss is: 0.003; Testing loss is: 0.014
20/03/2022 19:45:50 10: Training loss is: 0.017; Testing loss is: 0.002
20/03/2022 19:56:58 10: Training loss is: 0.011; Testing loss is: 0.064
20/03/2022 20:09:22 10: Training loss is: 0.016; Testing loss is: 0.035
20/03/2022 20:21:54 10: Training loss is: 0.005; Testing loss is: 0.038
20/03/2022 20:34:44 10: Training loss is: 0.004; Testing loss is: 0.067
20/03/2022 20:47:46 10: Training loss is: 0.015; Testing loss is: 0.072
20/03/2022 21:01:01 10: Training loss is: 0.006; Testing loss is: 0.098
20/03/2022 21:13:13 10: Training loss is: 0.012; Testing loss is: 0.004
20/03/2022 21:25:50 10: Training loss is: 0.025; Testing loss is: 0.010
20/03/2022 21:39:04 10: Training loss is: 0.015; Testing loss is: 0.040
20/03/2022 21:52:59 10: Training loss is: 0.016; Testing loss is: 0.012
20/03/2022 22:06:05 10: Training loss is: 0.024; Testing loss is: 0.008
20/03/2022 22:20:37 10: Training loss is: 0.016; Testing loss is: 0.139
20/03/2022 22:21:28 11: Training loss is: 1.466; Testing loss is: 7.247
20/03/2022 22:22:39 11: Training loss is: 0.007; Testing loss is: 0.011
20/03/2022 22:23:59 11: Training loss is: 0.012; Testing loss is: 0.014
20/03/2022 22:25:38 11: Training loss is: 0.008; Testing loss is: 0.043
20/03/2022 22:27:26 11: Training loss is: 0.008; Testing loss is: 0.031
20/03/2022 22:29:33 11: Training loss is: 0.022; Testing loss is: 0.092
20/03/2022 22:31:51 11: Training loss is: 0.006; Testing loss is: 0.035
20/03/2022 22:34:26 11: Training loss is: 0.008; Testing loss is: 0.024
20/03/2022 22:37:12 11: Training loss is: 0.010; Testing loss is: 0.008
20/03/2022 22:40:17 11: Training loss is: 0.019; Testing loss is: 0.125
20/03/2022 22:43:31 11: Training loss is: 0.021; Testing loss is: 0.010
20/03/2022 22:47:00 11: Training loss is: 0.014; Testing loss is: 0.048
20/03/2022 22:50:28 11: Training loss is: 0.019; Testing loss is: 0.064
20/03/2022 22:54:11 11: Training loss is: 0.008; Testing loss is: 0.067
20/03/2022 22:58:05 11: Training loss is: 0.012; Testing loss is: 0.013
20/03/2022 23:02:25 11: Training loss is: 0.017; Testing loss is: 0.007
20/03/2022 23:06:45 11: Training loss is: 0.014; Testing loss is: 0.007
20/03/2022 23:11:13 11: Training loss is: 0.018; Testing loss is: 0.024
20/03/2022 23:15:49 11: Training loss is: 0.005; Testing loss is: 0.054
20/03/2022 23:20:42 11: Training loss is: 0.026; Testing loss is: 0.076
20/03/2022 23:25:42 11: Training loss is: 0.011; Testing loss is: 0.018
20/03/2022 23:30:59 11: Training loss is: 0.024; Testing loss is: 0.020
20/03/2022 23:36:55 11: Training loss is: 0.030; Testing loss is: 0.039
20/03/2022 23:42:51 11: Training loss is: 0.012; Testing loss is: 0.021
20/03/2022 23:48:52 11: Training loss is: 0.008; Testing loss is: 0.120
20/03/2022 23:55:24 11: Training loss is: 0.016; Testing loss is: 0.023
21/03/2022 00:01:44 11: Training loss is: 0.014; Testing loss is: 0.015
21/03/2022 00:08:58 11: Training loss is: 0.028; Testing loss is: 0.040
21/03/2022 00:16:22 11: Training loss is: 0.021; Testing loss is: 0.010
21/03/2022 00:24:04 11: Training loss is: 0.038; Testing loss is: 0.004
21/03/2022 00:31:55 11: Training loss is: 0.032; Testing loss is: 0.009
21/03/2022 00:40:05 11: Training loss is: 0.015; Testing loss is: 0.017
21/03/2022 00:48:25 11: Training loss is: 0.016; Testing loss is: 0.010
21/03/2022 00:57:04 11: Training loss is: 0.010; Testing loss is: 0.026
21/03/2022 01:05:50 11: Training loss is: 0.013; Testing loss is: 0.030
21/03/2022 01:14:15 11: Training loss is: 0.009; Testing loss is: 0.005
21/03/2022 01:22:38 11: Training loss is: 0.017; Testing loss is: 0.019
21/03/2022 01:31:19 11: Training loss is: 0.017; Testing loss is: 0.008
21/03/2022 01:40:06 11: Training loss is: 0.015; Testing loss is: 0.050
21/03/2022 01:49:13 11: Training loss is: 0.009; Testing loss is: 0.025
21/03/2022 01:58:28 11: Training loss is: 0.008; Testing loss is: 0.067
21/03/2022 02:08:00 11: Training loss is: 0.012; Testing loss is: 0.003
21/03/2022 02:17:52 11: Training loss is: 0.003; Testing loss is: 0.005
21/03/2022 02:28:51 11: Training loss is: 0.027; Testing loss is: 0.081
21/03/2022 02:40:00 11: Training loss is: 0.035; Testing loss is: 0.016
21/03/2022 02:50:54 11: Training loss is: 0.015; Testing loss is: 0.011
21/03/2022 03:01:23 11: Training loss is: 0.010; Testing loss is: 0.009
21/03/2022 03:12:09 11: Training loss is: 0.003; Testing loss is: 0.107
21/03/2022 03:23:36 11: Training loss is: 0.002; Testing loss is: 0.083
21/03/2022 03:35:38 11: Training loss is: 0.023; Testing loss is: 0.005
21/03/2022 03:47:16 11: Training loss is: 0.011; Testing loss is: 0.018
21/03/2022 03:59:09 11: Training loss is: 0.007; Testing loss is: 0.026
21/03/2022 04:11:53 11: Training loss is: 0.002; Testing loss is: 0.019
21/03/2022 04:24:46 11: Training loss is: 0.018; Testing loss is: 0.014
21/03/2022 04:37:56 11: Training loss is: 0.007; Testing loss is: 0.051
21/03/2022 04:51:37 11: Training loss is: 0.023; Testing loss is: 0.014
21/03/2022 05:04:32 11: Training loss is: 0.028; Testing loss is: 0.106
21/03/2022 05:17:45 11: Training loss is: 0.027; Testing loss is: 0.011
21/03/2022 05:31:09 11: Training loss is: 0.020; Testing loss is: 0.074
21/03/2022 05:44:55 11: Training loss is: 0.007; Testing loss is: 0.023
21/03/2022 05:45:43 12: Training loss is: 2.162; Testing loss is: 10.007
21/03/2022 05:46:49 12: Training loss is: 0.006; Testing loss is: 0.015
21/03/2022 05:48:05 12: Training loss is: 0.029; Testing loss is: 0.006
21/03/2022 05:49:37 12: Training loss is: 0.016; Testing loss is: 0.060
21/03/2022 05:51:19 12: Training loss is: 0.012; Testing loss is: 0.035
21/03/2022 05:53:18 12: Training loss is: 0.030; Testing loss is: 0.030
21/03/2022 05:55:26 12: Training loss is: 0.018; Testing loss is: 0.017
21/03/2022 05:57:51 12: Training loss is: 0.003; Testing loss is: 0.049
21/03/2022 06:00:34 12: Training loss is: 0.021; Testing loss is: 0.005
21/03/2022 06:03:37 12: Training loss is: 0.003; Testing loss is: 0.046
21/03/2022 06:06:50 12: Training loss is: 0.018; Testing loss is: 0.006
21/03/2022 06:10:14 12: Training loss is: 0.006; Testing loss is: 0.096
21/03/2022 06:13:35 12: Training loss is: 0.008; Testing loss is: 0.137
21/03/2022 06:17:14 12: Training loss is: 0.011; Testing loss is: 0.056
21/03/2022 06:21:02 12: Training loss is: 0.014; Testing loss is: 0.048
21/03/2022 06:25:05 12: Training loss is: 0.001; Testing loss is: 0.033
21/03/2022 06:29:16 12: Training loss is: 0.021; Testing loss is: 0.038
21/03/2022 06:33:45 12: Training loss is: 0.019; Testing loss is: 0.009
21/03/2022 06:38:23 12: Training loss is: 0.018; Testing loss is: 0.020
21/03/2022 06:43:16 12: Training loss is: 0.004; Testing loss is: 0.033
21/03/2022 06:48:36 12: Training loss is: 0.029; Testing loss is: 0.013
21/03/2022 06:54:04 12: Training loss is: 0.008; Testing loss is: 0.051
21/03/2022 06:59:31 12: Training loss is: 0.033; Testing loss is: 0.018
21/03/2022 07:05:16 12: Training loss is: 0.006; Testing loss is: 0.024
21/03/2022 07:11:09 12: Training loss is: 0.015; Testing loss is: 0.017
21/03/2022 07:17:17 12: Training loss is: 0.018; Testing loss is: 0.016
21/03/2022 07:23:34 12: Training loss is: 0.011; Testing loss is: 0.013
21/03/2022 07:30:08 12: Training loss is: 0.017; Testing loss is: 0.025
21/03/2022 07:36:55 12: Training loss is: 0.010; Testing loss is: 0.005
21/03/2022 07:44:26 12: Training loss is: 0.021; Testing loss is: 0.005
21/03/2022 07:51:35 12: Training loss is: 0.005; Testing loss is: 0.035
21/03/2022 07:58:59 12: Training loss is: 0.031; Testing loss is: 0.018
21/03/2022 08:06:31 12: Training loss is: 0.021; Testing loss is: 0.026
21/03/2022 08:14:21 12: Training loss is: 0.018; Testing loss is: 0.058
21/03/2022 08:22:20 12: Training loss is: 0.018; Testing loss is: 0.008
21/03/2022 08:31:25 12: Training loss is: 0.020; Testing loss is: 0.010
21/03/2022 08:40:42 12: Training loss is: 0.008; Testing loss is: 0.009
21/03/2022 08:50:15 12: Training loss is: 0.025; Testing loss is: 0.007
21/03/2022 08:59:58 12: Training loss is: 0.006; Testing loss is: 0.023
21/03/2022 09:09:41 12: Training loss is: 0.003; Testing loss is: 0.045
21/03/2022 09:19:01 12: Training loss is: 0.004; Testing loss is: 0.047
21/03/2022 09:28:32 12: Training loss is: 0.016; Testing loss is: 0.072
21/03/2022 09:38:11 12: Training loss is: 0.014; Testing loss is: 0.063
21/03/2022 09:48:07 12: Training loss is: 0.024; Testing loss is: 0.009
21/03/2022 09:58:11 12: Training loss is: 0.016; Testing loss is: 0.021
21/03/2022 10:08:32 12: Training loss is: 0.032; Testing loss is: 0.010
21/03/2022 10:19:01 12: Training loss is: 0.005; Testing loss is: 0.073
21/03/2022 10:30:42 12: Training loss is: 0.024; Testing loss is: 0.058
21/03/2022 10:42:13 12: Training loss is: 0.019; Testing loss is: 0.010
21/03/2022 10:54:35 12: Training loss is: 0.015; Testing loss is: 0.019
21/03/2022 11:07:07 12: Training loss is: 0.015; Testing loss is: 0.026
21/03/2022 11:19:57 12: Training loss is: 0.005; Testing loss is: 0.030
21/03/2022 11:32:59 12: Training loss is: 0.007; Testing loss is: 0.009
21/03/2022 11:46:16 12: Training loss is: 0.021; Testing loss is: 0.009
21/03/2022 11:59:45 12: Training loss is: 0.016; Testing loss is: 0.018
21/03/2022 12:12:22 12: Training loss is: 0.014; Testing loss is: 0.016
21/03/2022 12:26:05 12: Training loss is: 0.030; Testing loss is: 0.007
21/03/2022 12:40:19 12: Training loss is: 0.031; Testing loss is: 0.017
21/03/2022 12:54:43 12: Training loss is: 0.011; Testing loss is: 0.034
21/03/2022 13:09:31 12: Training loss is: 0.011; Testing loss is: 0.014
21/03/2022 13:10:22 13: Training loss is: 2.471; Testing loss is: 5.030
21/03/2022 13:11:32 13: Training loss is: 0.023; Testing loss is: 0.030
21/03/2022 13:12:53 13: Training loss is: 0.009; Testing loss is: 0.018
21/03/2022 13:14:31 13: Training loss is: 0.015; Testing loss is: 0.011
21/03/2022 13:16:20 13: Training loss is: 0.005; Testing loss is: 0.041
21/03/2022 13:18:27 13: Training loss is: 0.010; Testing loss is: 0.003
21/03/2022 13:20:32 13: Training loss is: 0.012; Testing loss is: 0.004
21/03/2022 13:22:54 13: Training loss is: 0.011; Testing loss is: 0.033
21/03/2022 13:25:24 13: Training loss is: 0.008; Testing loss is: 0.053
21/03/2022 13:28:12 13: Training loss is: 0.004; Testing loss is: 0.054
21/03/2022 13:31:08 13: Training loss is: 0.021; Testing loss is: 0.017
21/03/2022 13:34:20 13: Training loss is: 0.015; Testing loss is: 0.004
21/03/2022 13:37:41 13: Training loss is: 0.012; Testing loss is: 0.029
21/03/2022 13:41:18 13: Training loss is: 0.013; Testing loss is: 0.083
21/03/2022 13:45:05 13: Training loss is: 0.023; Testing loss is: 0.014
21/03/2022 13:49:08 13: Training loss is: 0.010; Testing loss is: 0.014
21/03/2022 13:53:19 13: Training loss is: 0.024; Testing loss is: 0.005
21/03/2022 13:57:48 13: Training loss is: 0.015; Testing loss is: 0.014
21/03/2022 14:02:24 13: Training loss is: 0.027; Testing loss is: 0.020
21/03/2022 14:07:40 13: Training loss is: 0.027; Testing loss is: 0.024
21/03/2022 14:13:12 13: Training loss is: 0.002; Testing loss is: 0.064
21/03/2022 14:19:03 13: Training loss is: 0.020; Testing loss is: 0.023
21/03/2022 14:25:03 13: Training loss is: 0.005; Testing loss is: 0.086
21/03/2022 14:31:22 13: Training loss is: 0.016; Testing loss is: 0.032
21/03/2022 14:37:50 13: Training loss is: 0.018; Testing loss is: 0.050
21/03/2022 14:44:35 13: Training loss is: 0.014; Testing loss is: 0.011
21/03/2022 14:51:31 13: Training loss is: 0.012; Testing loss is: 0.079
21/03/2022 14:58:45 13: Training loss is: 0.008; Testing loss is: 0.153
21/03/2022 15:06:09 13: Training loss is: 0.008; Testing loss is: 0.004
21/03/2022 15:13:51 13: Training loss is: 0.008; Testing loss is: 0.008
21/03/2022 15:21:45 13: Training loss is: 0.012; Testing loss is: 0.045
21/03/2022 15:29:22 13: Training loss is: 0.011; Testing loss is: 0.024
21/03/2022 15:36:58 13: Training loss is: 0.019; Testing loss is: 0.066
21/03/2022 15:44:49 13: Training loss is: 0.007; Testing loss is: 0.020
21/03/2022 15:52:48 13: Training loss is: 0.013; Testing loss is: 0.067
21/03/2022 16:01:04 13: Training loss is: 0.032; Testing loss is: 0.004
21/03/2022 16:09:36 13: Training loss is: 0.013; Testing loss is: 0.016
21/03/2022 16:19:09 13: Training loss is: 0.005; Testing loss is: 0.006
21/03/2022 16:28:52 13: Training loss is: 0.014; Testing loss is: 0.011
21/03/2022 16:38:45 13: Training loss is: 0.009; Testing loss is: 0.019
21/03/2022 16:48:02 13: Training loss is: 0.016; Testing loss is: 0.010
21/03/2022 16:58:14 13: Training loss is: 0.008; Testing loss is: 0.107
21/03/2022 17:07:56 13: Training loss is: 0.008; Testing loss is: 0.075
21/03/2022 17:18:19 13: Training loss is: 0.009; Testing loss is: 0.005
21/03/2022 17:28:25 13: Training loss is: 0.012; Testing loss is: 0.013
21/03/2022 17:38:48 13: Training loss is: 0.026; Testing loss is: 0.076
21/03/2022 17:49:19 13: Training loss is: 0.030; Testing loss is: 0.110
21/03/2022 18:00:59 13: Training loss is: 0.006; Testing loss is: 0.036
21/03/2022 18:13:05 13: Training loss is: 0.009; Testing loss is: 0.097
21/03/2022 18:25:21 13: Training loss is: 0.029; Testing loss is: 0.027
21/03/2022 18:37:15 13: Training loss is: 0.014; Testing loss is: 0.003
21/03/2022 18:50:07 13: Training loss is: 0.011; Testing loss is: 0.123
21/03/2022 19:03:10 13: Training loss is: 0.016; Testing loss is: 0.048
21/03/2022 19:16:31 13: Training loss is: 0.023; Testing loss is: 0.019
21/03/2022 19:30:01 13: Training loss is: 0.025; Testing loss is: 0.012
21/03/2022 19:43:50 13: Training loss is: 0.026; Testing loss is: 0.017
21/03/2022 19:57:49 13: Training loss is: 0.015; Testing loss is: 0.022
21/03/2022 20:11:32 13: Training loss is: 0.016; Testing loss is: 0.025
21/03/2022 20:25:16 13: Training loss is: 0.020; Testing loss is: 0.009
21/03/2022 20:39:24 13: Training loss is: 0.011; Testing loss is: 0.024
21/03/2022 20:40:11 14: Training loss is: 2.630; Testing loss is: 3.764
21/03/2022 20:41:16 14: Training loss is: 0.006; Testing loss is: 0.030
21/03/2022 20:42:29 14: Training loss is: 0.014; Testing loss is: 0.011
21/03/2022 20:44:00 14: Training loss is: 0.010; Testing loss is: 0.058
21/03/2022 20:45:39 14: Training loss is: 0.032; Testing loss is: 0.047
21/03/2022 20:47:35 14: Training loss is: 0.014; Testing loss is: 0.031
21/03/2022 20:49:40 14: Training loss is: 0.009; Testing loss is: 0.016
21/03/2022 20:52:05 14: Training loss is: 0.013; Testing loss is: 0.024
21/03/2022 20:54:50 14: Training loss is: 0.015; Testing loss is: 0.052
21/03/2022 20:57:54 14: Training loss is: 0.003; Testing loss is: 0.108
21/03/2022 21:01:08 14: Training loss is: 0.014; Testing loss is: 0.004
21/03/2022 21:04:39 14: Training loss is: 0.011; Testing loss is: 0.013
21/03/2022 21:08:19 14: Training loss is: 0.016; Testing loss is: 0.014
21/03/2022 21:12:18 14: Training loss is: 0.020; Testing loss is: 0.027
21/03/2022 21:16:27 14: Training loss is: 0.005; Testing loss is: 0.150
21/03/2022 21:20:54 14: Training loss is: 0.016; Testing loss is: 0.086
21/03/2022 21:25:31 14: Training loss is: 0.007; Testing loss is: 0.023
21/03/2022 21:30:26 14: Training loss is: 0.018; Testing loss is: 0.009
21/03/2022 21:35:31 14: Training loss is: 0.020; Testing loss is: 0.014
21/03/2022 21:40:49 14: Training loss is: 0.008; Testing loss is: 0.027
21/03/2022 21:45:51 14: Training loss is: 0.008; Testing loss is: 0.055
21/03/2022 21:51:32 14: Training loss is: 0.011; Testing loss is: 0.040
21/03/2022 21:57:32 14: Training loss is: 0.010; Testing loss is: 0.040
21/03/2022 22:03:52 14: Training loss is: 0.029; Testing loss is: 0.024
21/03/2022 22:10:21 14: Training loss is: 0.023; Testing loss is: 0.040
21/03/2022 22:17:01 14: Training loss is: 0.024; Testing loss is: 0.004
21/03/2022 22:23:20 14: Training loss is: 0.005; Testing loss is: 0.055
21/03/2022 22:29:55 14: Training loss is: 0.030; Testing loss is: 0.024
21/03/2022 22:37:12 14: Training loss is: 0.011; Testing loss is: 0.018
21/03/2022 22:44:54 14: Training loss is: 0.004; Testing loss is: 0.084
21/03/2022 22:52:46 14: Training loss is: 0.009; Testing loss is: 0.037
21/03/2022 23:00:57 14: Training loss is: 0.008; Testing loss is: 0.007
21/03/2022 23:09:17 14: Training loss is: 0.018; Testing loss is: 0.054
21/03/2022 23:17:56 14: Training loss is: 0.006; Testing loss is: 0.003
21/03/2022 23:26:43 14: Training loss is: 0.012; Testing loss is: 0.037
21/03/2022 23:35:19 14: Training loss is: 0.024; Testing loss is: 0.005
21/03/2022 23:43:44 14: Training loss is: 0.010; Testing loss is: 0.028
21/03/2022 23:52:24 14: Training loss is: 0.021; Testing loss is: 0.014
22/03/2022 00:01:14 14: Training loss is: 0.014; Testing loss is: 0.038
22/03/2022 00:10:20 14: Training loss is: 0.005; Testing loss is: 0.028
22/03/2022 00:19:36 14: Training loss is: 0.013; Testing loss is: 0.011
22/03/2022 00:29:08 14: Training loss is: 0.007; Testing loss is: 0.020
22/03/2022 00:38:54 14: Training loss is: 0.010; Testing loss is: 0.069
22/03/2022 00:49:53 14: Training loss is: 0.028; Testing loss is: 0.005
22/03/2022 01:01:01 14: Training loss is: 0.013; Testing loss is: 0.014
22/03/2022 01:12:28 14: Training loss is: 0.009; Testing loss is: 0.029
22/03/2022 01:24:03 14: Training loss is: 0.020; Testing loss is: 0.010
22/03/2022 01:34:51 14: Training loss is: 0.004; Testing loss is: 0.021
22/03/2022 01:45:47 14: Training loss is: 0.017; Testing loss is: 0.004
22/03/2022 01:57:01 14: Training loss is: 0.016; Testing loss is: 0.044
22/03/2022 02:08:21 14: Training loss is: 0.002; Testing loss is: 0.062
22/03/2022 02:20:01 14: Training loss is: 0.013; Testing loss is: 0.012
22/03/2022 02:31:49 14: Training loss is: 0.008; Testing loss is: 0.066
22/03/2022 02:44:35 14: Training loss is: 0.014; Testing loss is: 0.170
22/03/2022 02:57:50 14: Training loss is: 0.014; Testing loss is: 0.006
22/03/2022 03:11:38 14: Training loss is: 0.018; Testing loss is: 0.017
22/03/2022 03:24:39 14: Training loss is: 0.012; Testing loss is: 0.059
22/03/2022 03:37:32 14: Training loss is: 0.013; Testing loss is: 0.054
22/03/2022 03:50:43 14: Training loss is: 0.012; Testing loss is: 0.064
22/03/2022 04:05:34 14: Training loss is: 0.020; Testing loss is: 0.035
22/03/2022 04:06:25 15: Training loss is: 1.081; Testing loss is: 8.310
22/03/2022 04:07:36 15: Training loss is: 0.014; Testing loss is: 0.075
22/03/2022 04:08:56 15: Training loss is: 0.002; Testing loss is: 0.045
22/03/2022 04:10:35 15: Training loss is: 0.013; Testing loss is: 0.019
22/03/2022 04:12:24 15: Training loss is: 0.013; Testing loss is: 0.001
22/03/2022 04:14:32 15: Training loss is: 0.010; Testing loss is: 0.060
22/03/2022 04:16:48 15: Training loss is: 0.010; Testing loss is: 0.004
22/03/2022 04:19:24 15: Training loss is: 0.029; Testing loss is: 0.014
22/03/2022 04:22:09 15: Training loss is: 0.014; Testing loss is: 0.022
22/03/2022 04:25:12 15: Training loss is: 0.011; Testing loss is: 0.150
22/03/2022 04:28:26 15: Training loss is: 0.010; Testing loss is: 0.057
22/03/2022 04:31:58 15: Training loss is: 0.026; Testing loss is: 0.047
22/03/2022 04:35:39 15: Training loss is: 0.021; Testing loss is: 0.029
22/03/2022 04:39:39 15: Training loss is: 0.016; Testing loss is: 0.062
